NodeID,ParentID,x,y,z,thickness
15507,14480,-0.155947,2.32856,0.728042,0.002
11406,10583,0.17043,2.34009,0.593989,0.00282843
11997,10583,0.17043,2.34009,0.593989,0.002
17719,16917,-0.235877,2.39777,0.668542,0.002
17718,16916,-0.501011,2.50722,0.481114,0.002
20416,19447,-0.438643,2.50176,0.418188,0.002
18398,17549,0.454883,2.18896,-0.03186,0.002
18608,17739,0.108679,2.42509,-0.184197,0.002
11559,10766,-0.943432,2.45897,-0.258903,0.002
15664,14630,-0.784345,2.36204,-0.375245,0.002
14622,13651,-0.753235,2.513,-0.0287669,0.002
15169,14186,-0.287005,2.59333,-0.224104,0.002
17541,16410,-0.268623,2.57262,-0.226325,0.002
20863,19920,-0.679464,2.53165,0.101244,0.002
15942,15067,-0.124455,2.51811,-0.147456,0.00282843
16111,15185,-0.10674,2.39528,-0.458361,0.002
17717,16915,-0.313971,2.52025,-0.0811849,0.002
19591,18771,-0.429186,2.55187,0.387154,0.002
12541,7200,-0.581842,2.55322,-0.481681,0.002
18920,18110,-0.468623,2.35736,-0.712188,0.002
20415,19598,-0.458205,2.26348,-0.722801,0.002
14048,13056,-0.949979,2.32729,-0.571951,0.002
15168,14185,-0.797519,2.37944,-0.451236,0.002
14621,13650,-1.01978,2.31716,-0.338613,0.002
14917,13801,-1.00374,2.31917,-0.327751,0.00282843
11000,10182,-0.0793815,2.65787,0.697643,0.00282843
12794,12010,0.571955,2.41293,0.423273,0.002
13636,12683,0.218866,2.45635,0.0478646,0.002
17907,17090,0.0841806,2.52047,0.396051,0.002
6845,11119,-0.706631,2.40242,0.736695,0.002
12317,11675,-0.748765,2.30255,0.754837,0.002
17540,16745,-0.607004,2.3696,0.796706,0.002
17411,16614,-0.863274,2.13597,0.678337,0.002
18607,17738,-0.511918,2.49283,0.137273,0.002
20414,19446,-0.43255,2.43687,0.00685179,0.002
12928,12126,-0.909992,1.99679,0.262382,0.002
13048,12232,-0.991576,1.82508,0.366823,0.002
20413,19445,-0.592801,2.14175,0.139625,0.002
15814,14926,0.451967,2.52548,0.145386,0.002
17716,16914,0.514075,2.25657,0.860816,0.002
20412,19444,0.424446,2.02686,0.997037,0.002
11672,10902,0.743841,2.14962,-0.292042,0.002
20240,19292,0.72327,2.09563,-0.332207,0.002
11202,10366,-0.950141,2.4219,0.360681,0.00282843
13174,12319,-0.97821,2.38567,0.402691,0.002
18246,17284,-0.966542,2.40268,0.380623,0.002
17081,16127,-0.966401,2.33155,0.266997,0.002
14777,13800,-0.506497,2.35004,0.0856771,0.002
18098,17283,-0.533975,2.26785,0.0362792,0.002
18606,17737,-0.959731,2.27169,0.151903,0.002
20411,19443,-0.553986,2.2528,-0.0127469,0.002
21046,20057,-0.640738,2.25884,0.341588,0.002
12224,11581,-0.606409,2.16575,0.861595,0.0034641
20862,19919,-0.485278,2.15735,0.702172,0.002
19734,18934,-0.271617,2.64243,-0.316504,0.002
20239,19291,-0.367171,2.63491,0.60398,0.002
20410,19597,-0.446176,2.58516,0.605022,0.002
20409,19442,-0.114748,2.21812,-0.893548,0.002
6762,11118,-0.591281,2.65143,-0.0785668,0.002
15506,14479,-0.510112,2.65375,-0.209436,0.002
19093,18109,-0.493557,2.62858,-0.214772,0.002
12927,12125,-0.894599,2.37561,-0.187416,0.002
19275,18404,-0.839325,2.46713,-0.168376,0.002
15813,14925,-0.879444,2.28821,-0.193451,0.002
19590,18770,-0.309147,2.58653,-0.0805701,0.002
16110,15184,-0.871337,2.50084,-0.464172,0.002
17906,17089,-0.497779,2.50321,-0.815573,0.002
17539,16744,-0.500138,2.62202,-0.0992167,0.002
20408,19441,-0.645568,2.67882,-0.384828,0.002
20861,19918,-0.784893,2.40308,-0.787476,0.002
12793,12009,-1.05939,2.43234,-0.261652,0.002
16303,15328,-1.05423,2.36606,-0.189298,0.002
14620,13649,-1.23626,2.1922,-0.377338,0.002
17410,16409,-1.16783,1.98292,-0.426037,0.002
18397,17548,-1.07767,2.23491,-0.0836022,0.002
20407,19440,-1.49179,2.15777,-0.4172,0.002
10550,11117,-0.198563,2.66254,0.00418413,0.002
12792,12008,-0.170422,2.42182,-0.209949,0.002
17538,16743,-0.789121,2.31952,-0.0398577,0.002
12223,11580,-0.894506,2.08003,0.0282811,0.00282843
17715,16913,0.474194,2.52057,0.325907,0.002
18605,17547,0.454103,2.51105,0.297794,0.002
18097,17282,0.623463,2.27264,0.239859,0.002
18096,17281,-0.526515,2.2162,1.21254,0.002
20860,19917,-0.57491,2.00332,1.30044,0.002
20238,19290,-0.103116,2.27561,1.11207,0.002
14175,13179,-0.625011,2.46855,0.239521,0.002
17537,16742,-0.60487,2.43431,0.144665,0.002
12540,7024,0.28598,2.44668,-0.57413,0.00282843
17714,16912,-0.512871,2.38272,1.12914,0.002
13635,12682,0.215349,2.64004,-0.0975231,0.002
16893,15951,0.39129,2.5788,-0.117732,0.002
17713,16911,0.56708,2.48863,-0.256291,0.002
20859,19916,0.450645,2.38298,-0.444201,0.002
11405,10582,0.323593,2.47393,-0.70001,0.00282843
17536,16741,0.246739,2.50067,-0.599314,0.002
14619,13648,-0.0378568,2.43969,-0.324886,0.002
17409,13648,-0.0378568,2.43969,-0.324886,0.002
20237,19289,0.0851997,2.57482,-0.512273,0.002
14618,13647,0.319814,2.264,-0.221696,0.002
13634,12681,0.448943,2.06977,-0.155897,0.002
15322,14340,0.462939,1.98668,-0.20269,0.002
17408,16613,0.401997,2.17868,-0.284427,0.002
14472,13518,0.37206,2.28334,-0.155591,0.002
19274,18403,0.281747,2.27418,-0.162117,0.002
20406,19439,0.319643,2.41744,-0.54486,0.002
11558,10765,0.48767,1.90682,-0.989345,0.00282843
14471,13517,0.460823,1.84954,-0.595971,0.002
14776,13799,0.0888013,1.99175,-1.09633,0.002
17535,13799,0.0888013,1.99175,-1.09633,0.002
17080,16126,0.000535676,1.94815,-1.05423,0.002
15505,14478,0.172929,2.26005,-0.772329,0.002
12222,11579,-0.488362,2.62043,-0.241252,0.002
19589,18769,-0.518849,2.51353,-0.150221,0.002
12926,12124,-0.207908,2.55966,-0.201587,0.00282843
18758,17913,-0.281498,2.45699,-0.0778601,0.002
19588,18768,-0.431536,2.61793,-0.630929,0.002
19733,18933,-0.322773,2.42818,0.0156805,0.002
12791,12007,0.262885,2.22764,-0.648049,0.002
20405,19438,0.166618,2.03203,-0.893455,0.002
12539,6955,-1.15236,2.36419,-0.518282,0.002
13633,12680,-0.974308,2.07666,-1.11412,0.002
13792,12798,-1.05426,1.96117,-1.04925,0.00282843
17534,16740,-1.17135,2.04704,-0.94549,0.002
18396,17546,-1.18303,2.00092,-0.585742,0.002
20236,19288,-1.19848,2.01126,-0.707074,0.002
12790,12006,-1.39791,1.48012,-0.485451,0.002
13632,12679,-1.43727,1.35634,-0.494184,0.002
11887,11210,-0.116564,2.33228,-1.16398,0.00282843
14174,13178,-0.145894,2.40586,-0.960244,0.002
17533,16739,-0.431487,2.37429,-0.963709,0.002
12925,12123,0.0214007,1.78793,-1.37308,0.002
20404,19437,-0.325148,0.870399,-1.12087,0.002
14047,13055,-0.611146,2.37412,-0.936846,0.002
19732,18932,-0.473355,2.05605,-1.33877,0.002
15321,14339,-0.532865,2.55903,-0.591237,0.002
16302,15327,-0.21457,2.41351,-0.516609,0.002
18395,17545,-0.153777,2.28844,-0.436261,0.002
13510,12549,-0.359731,2.58849,0.460344,0.002
15504,14477,-0.715597,2.55052,0.127824,0.002
19420,18613,-0.658865,2.5048,0.0257688,0.002
18919,18108,-0.149267,2.60466,0.163085,0.002
19731,18931,-0.0901673,2.14308,0.817098,0.002
12789,12005,-0.805107,2.52289,-0.164093,0.002
13299,12438,-0.908458,2.3404,-0.955086,0.00282843
18604,17736,-0.78193,2.39501,-0.922917,0.002
18918,18107,-1.13377,2.07591,-0.765007,0.002
19587,18767,-1.19481,2.25824,-0.625666,0.002
14173,13177,0.31705,2.29941,-0.586539,0.002
11760,11007,-0.398051,2.61664,-0.128392,0.002
13631,12678,-0.124799,2.5463,-0.182079,0.002
15812,14924,-0.575754,2.53794,-0.235364,0.002
15941,15066,-0.512922,2.55574,0.0259113,0.002
18095,17280,-0.779141,2.5066,-0.48174,0.002
10248,11116,-0.739268,1.68834,-1.58884,0.00282843
15320,14338,-0.610267,1.43538,-1.67708,0.002
17079,16125,-0.540157,1.45185,-1.6422,0.00282843
13047,12231,-0.734599,1.0863,-1.59552,0.002
12221,11578,-0.165096,1.89175,-1.28551,0.002
13509,12548,-0.306501,1.87246,-1.33191,0.002
13298,12437,-0.132825,1.86549,-1.2607,0.002
13630,12677,-0.202164,1.884,-1.06075,0.002
12788,12004,-0.332459,1.68875,-1.47334,0.002
19730,18930,-0.79186,1.49686,-1.33174,0.002
11886,11209,-0.687907,2.48456,-0.159001,0.002
14617,11209,-0.687907,2.48456,-0.159001,0.002
17407,16612,-0.573114,2.36347,-0.486541,0.002
14616,13646,-0.530604,2.42885,-0.497422,0.002
13508,12547,-0.329066,2.40611,-0.243565,0.002
19586,18766,-0.349878,2.37884,-0.157208,0.002
13629,12676,-0.65783,2.40832,-0.25364,0.002
20858,19915,-0.453394,2.35717,-0.177604,0.002
15167,14184,-0.333813,2.43212,-0.342421,0.002
12787,12003,-0.785289,2.32771,0.158083,0.002
18094,17279,-1.16404,2.16865,0.0490744,0.002
16735,15820,-1.5745,1.78109,0.212539,0.002
18093,17278,-1.25576,2.10678,-0.485824,0.002
17406,16611,-1.11212,2.01096,-0.907993,0.002
18757,17912,-0.540759,1.88781,-1.05999,0.002
12220,11577,0.360046,2.39912,-0.248047,0.002
16405,15513,0.462483,2.22679,-0.131741,0.002
19729,18929,0.0912413,2.43621,-0.143422,0.002
15166,14183,0.0376378,2.28023,-0.58611,0.002
18092,17277,-0.264513,2.18652,-0.528213,0.002
15940,15065,-0.241207,2.32737,-0.407337,0.002
14615,13645,0.575727,2.02127,-0.0442634,0.002
11759,11006,0.460408,2.39191,-0.145666,0.002
14470,11006,0.460408,2.39191,-0.145666,0.002
19585,18765,-0.108731,2.51307,-0.0856742,0.002
21045,20056,-0.0164475,2.50115,-0.244775,0.002
9938,11115,-0.071118,2.57735,-0.216929,0.002
15811,14923,0.125781,2.44128,-0.331421,0.002
14614,13644,-0.059367,2.29561,0.153303,0.002
15939,14922,-0.0843012,2.29959,0.146041,0.002
14469,13442,0.272372,2.25693,-0.296201,0.002
15663,14629,0.237664,2.24771,-0.346539,0.002
17712,16910,0.0599836,2.46232,-0.318221,0.002
19728,18928,-0.249463,2.35511,-0.964747,0.002
14046,13054,0.147165,2.42101,-0.576307,0.002
16109,15183,0.100507,2.38536,-0.083761,0.00282843
16892,15950,-0.0204885,2.35696,-0.143836,0.002
18756,17911,0.0957171,2.38424,-0.209662,0.002
12219,11576,-1.19329,2.43319,0.10836,0.002
16301,15326,-0.649662,2.31294,0.388677,0.002
14172,13176,-0.961347,2.38231,-0.667058,0.002
17711,13176,-0.961347,2.38231,-0.667058,0.002
17710,16909,-0.974666,2.41226,-0.172341,0.002
19584,18764,-1.00842,2.32082,-0.0450184,0.002
9685,11114,-0.538403,2.24577,-1.14085,0.002
12218,11575,-0.463814,2.22502,-0.956014,0.002
20857,19914,-0.834995,2.19182,-1.01143,0.002
18603,17735,-0.717249,2.05225,-1.31944,0.002
16300,15325,-0.760023,2.36496,-0.665019,0.002
21044,20055,-0.714162,2.32797,-0.644285,0.002
20403,19436,-0.627935,2.25528,-0.506628,0.002
17078,16124,-0.676003,2.2497,-0.924428,0.002
18602,17734,-0.474888,2.30321,-0.96428,0.002
19583,18763,-0.386856,2.29795,-0.796082,0.002
19902,19096,-0.87038,2.19327,0.416494,0.002
21043,20054,-0.413955,2.02726,0.215643,0.002
11758,11005,-0.103105,2.06681,-1.59848,0.00282843
12217,11574,0.118746,2.09907,-1.2891,0.002
20402,19435,0.0895304,1.97561,-1.44011,0.002
15319,14337,-0.480717,2.27629,-1.10283,0.002
15662,14628,-0.446296,2.18867,-0.971347,0.002
18917,18106,-0.452378,2.22661,-1.01513,0.002
20856,19913,-0.430276,2.06453,-0.966707,0.002
18601,17733,-0.616999,2.1286,-1.17481,0.002
9373,11113,-0.80139,1.95461,-1.50326,0.002
17273,16306,-0.728865,2.08655,-1.08087,0.002
19727,18927,-0.70241,2.47599,0.00689479,0.002
14613,13643,0.928526,2.2446,-0.245824,0.002
17077,16123,0.776288,2.2938,-0.33523,0.002
20235,19287,0.791398,2.14247,0.46001,0.002
14045,13053,0.345423,2.45341,-0.783519,0.002
20234,19286,0.18599,2.37338,-0.696474,0.002
16108,15182,0.226189,2.19218,-1.15638,0.002
17076,16122,0.636392,2.2077,-1.03653,0.002
10999,10181,-0.0187302,1.96137,-1.76564,0.00282843
15810,14921,-0.1544,1.80257,-1.74077,0.002
17709,16908,0.164011,1.99855,-1.53857,0.002
14612,13642,0.564192,2.01548,-1.34346,0.002
14775,13798,0.214977,1.96162,-1.59451,0.002
17405,16610,0.545732,2.02751,-0.944858,0.002
17708,16907,-0.0420056,2.23562,-0.917329,0.002
16107,15181,-0.221787,2.06983,-1.57915,0.002
20855,19912,-0.375991,2.01552,-1.38688,0.002
17707,16906,0.0685398,2.24527,-1.23522,0.002
18755,17910,0.166425,2.3379,-0.886229,0.002
20401,19434,0.365863,2.22323,-1.18814,0.002
11307,10471,-0.11052,1.96929,-1.5562,0.002
11557,10764,0.00583611,2.01664,-1.33156,0.002
11757,11004,0.0670219,1.88138,-1.11142,0.002
15661,14627,-0.0854478,1.94256,-1.46697,0.002
12433,11764,0.217929,1.87873,-1.38807,0.002
14468,13516,0.0722288,1.91089,-1.09028,0.002
18916,18105,0.255538,1.90909,-1.34815,0.002
19273,18402,-0.299953,1.71948,-1.72494,0.002
20400,19433,-0.0787698,1.67726,-1.78665,0.002
11671,10901,-0.489841,1.79577,-1.14391,0.002
13922,12931,0.486828,2.13831,-1.25682,0.002
16106,15180,0.319536,2.09604,-1.33024,0.002
20399,19432,0.487589,1.98025,-1.35363,0.002
17706,16905,0.784311,2.05311,-0.977649,0.002
15165,14182,0.131808,1.9635,-1.46064,0.002
15938,15064,-0.122448,1.38373,-1.56406,0.002
18091,17276,0.901617,0.909909,-1.07608,0.002
15164,14181,0.268423,2.35718,-0.572077,0.002
16105,15179,-0.20135,2.23222,-0.782371,0.002
18600,17732,-0.373858,2.25286,-0.835693,0.002
20233,19285,-0.0267159,2.49682,0.142349,0.002
12216,11573,-0.405484,2.28259,-1.10536,0.002
16104,15178,0.159217,2.09049,-1.38372,0.002
19582,18762,0.141627,2.05056,-1.21697,0.002
19726,18926,-0.182678,2.09268,-1.41789,0.002
17404,16609,0.377269,1.92342,-1.43223,0.002
14044,13052,-0.437057,2.11953,-1.32015,0.002
17075,16121,-0.32636,2.05514,-1.45435,0.00282843
20232,19284,-1.10141,1.96059,-0.680307,0.002
20854,19911,-0.686482,1.89092,-0.313745,0.002
11556,10763,0.89138,2.27265,-0.418972,0.002
19725,18761,0.900106,2.25212,-0.438068,0.002
13628,12675,0.741301,2.26574,-0.355455,0.002
19419,18612,0.438032,2.31468,-0.720096,0.002
20658,19738,0.388327,2.29312,-0.721414,0.002
19901,19095,0.664126,2.22658,-0.810752,0.002
12432,11763,0.770611,1.8227,0.0906449,0.00282843
16103,15177,0.966556,1.9845,-0.322711,0.002
18599,17731,0.49118,2.32534,-0.964825,0.002
18754,17909,0.78174,2.2037,-0.899127,0.002
11885,11208,0.707844,1.96039,-0.0851576,0.002
12431,11762,0.751253,1.92379,-0.0186835,0.002
14774,13797,0.694854,1.91555,-0.223641,0.002
16102,15176,1.00256,1.79922,-0.139949,0.002
16404,15512,0.937418,1.75579,-0.303427,0.002
17705,16904,0.594891,1.79054,0.205074,0.002
18753,17908,0.856254,1.85362,0.0774597,0.002
19418,18611,0.781315,1.74139,0.162481,0.002
20231,19283,0.649182,1.91739,-0.514968,0.002
12215,11572,-0.184764,2.18115,-1.4282,0.002
16101,15175,-0.220809,2.20135,-1.34027,0.002
17403,16608,-0.435718,2.25707,-0.855876,0.002
17704,16903,-0.59264,1.91091,-1.20186,0.002
12786,12002,0.368892,2.40453,-0.590843,0.002
19724,18925,-0.0763867,2.37055,-0.614626,0.002
14611,13641,0.443172,2.11941,-1.36359,0.002
17703,16902,0.372157,2.08473,-1.37694,0.002
15318,14336,0.189548,1.87268,-1.56574,0.00282843
16734,15819,0.042989,1.77631,-1.51279,0.002
16100,15174,-0.321416,1.30492,-1.62956,0.002
16733,15818,0.947852,1.84775,-1.2449,0.002
17074,16120,0.914294,1.65086,-1.41288,0.002
17073,16119,0.169227,2.23734,-0.841598,0.002
20398,19431,0.701674,2.29435,-0.904652,0.002
11884,11207,0.802389,2.20713,-0.135068,0.002
17532,16738,0.663082,2.22522,-0.207229,0.002
12316,11674,0.426003,2.25282,-0.187465,0.002
19723,18924,0.430679,2.239,-0.0902389,0.002
18394,17544,0.896399,2.00464,-0.0664805,0.002
15937,15063,0.454892,2.19625,-0.609247,0.002
20397,19596,0.116561,1.90142,-0.694596,0.002
18598,17730,0.540998,2.15661,0.266429,0.002
20853,19910,0.898142,1.95043,-0.511979,0.002
15163,14180,0.768089,2.32638,-0.613959,0.002
15503,14476,0.320593,2.32514,-0.523219,0.002
16099,15173,0.329989,2.33179,-0.392034,0.002
16604,15511,0.350797,2.31831,-0.364423,0.002
14043,13051,-0.14682,2.51881,-0.434162,0.002
16098,15172,0.509905,2.33694,-0.920713,0.002
18597,15172,0.509905,2.33694,-0.920713,0.002
17702,16901,-0.0797068,2.28499,-0.871685,0.002
13627,12674,-0.436118,2.46824,-0.523637,0.002
16732,15817,-0.502114,2.29056,-0.160748,0.002
17402,16607,-0.479122,2.32502,-0.414375,0.002
11670,10900,-1.24017,1.70162,-1.29503,0.002
13046,12230,-0.664472,1.42285,-1.2347,0.002
20230,19282,-1.04417,1.94487,-0.469845,0.002
12214,11571,-0.78256,2.02914,-0.988952,0.002
20396,19430,-0.727513,1.92808,-1.23513,0.002
17701,16900,-1.10824,1.82888,-0.9791,0.002
18090,17275,-0.742997,2.09432,-0.819561,0.002
14610,13640,-1.50064,1.71208,-0.988264,0.002
20657,19737,-1.42947,1.71605,-0.859347,0.002
16403,15510,-1.60918,1.32234,-0.865758,0.002
21042,20052,-1.51523,1.44214,-0.776376,0.002
16891,15949,-1.54448,1.29912,-1.09325,0.002
17531,15949,-1.54448,1.29912,-1.09325,0.002
19722,18923,-1.03898,2.09594,0.210769,0.002
11555,10762,-0.609344,2.37042,-1.13223,0.002
17700,16899,-0.618081,2.3594,-1.03642,0.002
18915,16899,-0.618081,2.3594,-1.03642,0.002
11554,10761,-0.994451,1.9551,-1.017,0.002
14467,13515,-0.791456,1.97219,-0.571535,0.002
17401,16606,-0.738375,2.04303,-0.629328,0.002
17400,16605,-0.868288,2.01337,-0.690531,0.002
16731,15816,-0.707275,2.10711,-1.17783,0.002
21041,20051,-0.93403,2.00134,-1.05732,0.002
17072,16118,-0.589105,1.56732,-1.04443,0.002
20395,19429,-0.574288,2.34042,-0.864905,0.002
12213,11570,-1.14596,2.02863,-0.911118,0.0034641
13507,12546,-0.154393,2.26706,-1.03655,0.002
19721,18922,-0.287701,2.22571,-1.2135,0.002
20229,19281,0.123843,2.19553,-0.788959,0.002
20394,19428,-1.22079,2.06807,-0.992016,0.002
11669,10899,-0.937698,2.35698,-0.337853,0.002
13921,12930,-0.800077,2.33818,-0.0654521,0.002
20393,19427,-0.659024,2.16899,0.279984,0.002
11883,11206,-1.10475,2.23914,-0.522683,0.00282843
16603,15670,-1.05152,2.23317,-0.460995,0.002
16890,15948,-1.3861,2.05245,-0.46324,0.002
14466,13514,-1.32646,1.94833,-1.0397,0.002
17699,16898,-0.895701,2.10936,-1.02677,0.002
11553,10760,-0.831799,2.0963,-0.137732,0.002
12212,11569,-1.05612,1.68704,0.586019,0.002
12785,12001,-1.14887,1.49775,0.697348,0.002
15809,14920,-1.15463,1.55916,0.690132,0.002
16097,15171,-1.19826,1.15754,0.833489,0.002
12924,12122,-1.50725,1.51666,0.208335,0.002
20852,19909,-1.6556,1.21773,0.394857,0.002
17698,16897,-0.786741,1.56386,0.666665,0.002
18914,18104,-1.19857,1.59462,0.483177,0.002
11668,10898,-0.332281,2.09347,-0.795803,0.002
20228,19280,-0.442952,2.00013,-0.89081,0.002
12211,11568,-0.937726,2.1094,-0.359087,0.002
13920,12929,-0.910673,1.84249,-1.11266,0.002
17272,16305,-0.846966,1.83062,-1.03487,0.002
12210,11567,-0.660787,1.92516,-0.941718,0.002
19900,19094,-0.300436,1.73585,-0.72517,0.002
12923,12121,-0.411754,1.89874,-1.16787,0.002
14773,13796,-0.503149,1.81931,-1.14505,0.002
15162,14179,-0.294598,1.94778,-0.971813,0.002
15502,14475,-0.152344,1.86209,-1.01915,0.002
12430,11761,-1.04936,2.14073,0.163626,0.002
18393,17543,-1.17772,2.05123,0.304229,0.002
12538,6903,-1.16172,2.21251,-0.349697,0.002
14609,13639,-0.962608,2.22032,-0.31916,0.002
15501,14474,-1.02024,2.13438,-0.746863,0.002
13626,12673,-0.837909,2.26381,-0.491564,0.002
21040,20049,-0.872467,2.15577,-0.681837,0.002
17905,17088,-1.11598,2.22601,-0.53976,0.002
17697,16896,-1.21067,1.70422,-1.01013,0.002
13506,12545,-0.813902,2.31536,-0.168897,0.002
14042,13050,-1.77231,1.43763,-0.660176,0.002
17696,16895,-1.13408,1.79199,-0.73081,0.002
18596,17729,-1.34075,1.61927,-0.903032,0.002
20227,19279,-0.647682,1.65432,-0.652635,0.002
11756,11003,0.190845,1.99274,-1.6799,0.002
12209,11566,-0.108765,2.21552,-1.17115,0.002
14772,13795,0.151781,2.17072,-1.35477,0.002
15317,13795,0.151781,2.17072,-1.35477,0.002
19272,18401,0.355417,1.94922,-1.31016,0.002
13505,12544,0.383461,2.20019,-1.42971,0.002
15161,14178,0.567099,2.13606,-0.95106,0.002
16889,15947,0.682837,2.01507,-1.01856,0.002
20392,19426,0.306331,2.10444,-0.854836,0.002
9098,11112,0.869633,1.65183,-1.64889,0.00282843
15936,15062,0.813786,1.81493,-1.34171,0.002
12922,12120,0.33756,1.80031,-1.47802,0.002
15660,14779,0.257249,1.67645,-1.48228,0.002
17904,17087,0.366816,1.71586,-1.27616,0.002
20391,19425,0.229914,1.63566,-1.57484,0.002
18595,17728,1.01299,1.6477,-1.35098,0.002
12208,11565,1.11474,1.88804,-0.982733,0.002
19271,18400,1.09854,1.85148,-1.02456,0.002
13297,12436,0.986386,1.88893,-0.979873,0.002
15808,14919,1.04422,1.75183,-1.16407,0.002
14465,13513,1.29517,1.2734,-0.872376,0.00282843
8825,11111,-0.218721,1.99646,-1.57081,0.002
16402,15509,-0.264582,2.19633,-0.668078,0.002
20390,19424,-0.258066,2.20496,-0.971041,0.002
13625,12672,-0.65835,1.96088,-1.17258,0.00282843
20389,19423,-0.538135,1.88673,-0.501177,0.002
17695,16894,-0.783407,1.85664,-1.12125,0.002
19270,16894,-0.783407,1.85664,-1.12125,0.002
12784,12000,-0.762691,1.79581,-1.05127,0.00282843
14041,13049,-0.212448,2.09971,-1.04067,0.002
15659,14778,-0.353828,1.9695,-1.0819,0.002
16096,15170,-0.385658,1.9728,-1.12212,0.002
12207,11564,-0.501722,1.98163,-1.47883,0.002
17071,11564,-0.501722,1.98163,-1.47883,0.002
12783,11999,-0.310725,1.98014,-1.50878,0.002
14464,11999,-0.310725,1.98014,-1.50878,0.002
14608,13638,0.426588,2.50002,-0.350011,0.002
16299,15324,-0.19154,2.40581,0.0773173,0.002
17070,16117,0.255029,2.40431,-0.774794,0.002
19417,18610,0.123929,2.37458,-0.822925,0.002
18392,17542,-0.277682,2.24968,-1.13369,0.002
20388,19422,-0.0230507,2.22705,-1.10878,0.002
20387,19421,-0.318114,1.84623,-1.56231,0.002
20851,19908,-0.30541,2.1887,-0.476772,0.002
7831,7101,-1.52431,2.12342,0.5912,0.002
19269,18399,-1.43121,2.19716,0.350176,0.002
9710,8779,-0.979045,2.28467,0.504102,0.002
12315,11563,-0.855735,2.20027,0.470688,0.002
8596,7772,-1.65349,1.69699,0.279172,0.002
11110,10277,-1.64839,1.64364,0.308367,0.002
18089,17086,-1.63734,1.59014,0.338005,0.002
9788,8848,-1.5588,1.56819,0.112824,0.002
9508,8597,-1.55873,2.10073,0.0750244,0.00282843
11109,10276,-1.3493,2.12256,0.0562758,0.002
13504,12543,-1.37677,2.10163,0.158391,0.002
13791,12797,-1.25728,2.16849,0.504157,0.002
20850,19736,-0.893957,2.0902,0.346374,0.002
18088,17085,-0.786849,2.04853,0.339879,0.002
18245,17415,-1.20208,2.16682,0.333145,0.002
18594,17727,-1.40269,2.22504,0.451131,0.002
18593,17726,-1.12046,2.34563,-0.0921236,0.002
20849,19907,-1.0449,2.3594,-0.00873903,0.002
10274,9399,-0.789271,2.50872,0.157739,0.002
20848,19906,-0.953695,2.39116,0.251061,0.002
12314,11562,-0.981481,2.39095,0.291272,0.002
13296,12318,-0.961098,2.29104,0.305887,0.002
18244,17274,-1.02206,2.37664,0.222662,0.002
12921,11998,-0.542639,2.38623,0.0243343,0.0034641
18913,18103,-1.00855,2.36774,0.325339,0.002
18592,17725,-0.706229,2.37004,-0.242067,0.002
20656,19595,-0.422912,1.94098,-0.204164,0.002
10759,9859,-1.23174,2.09674,-0.475557,0.002
15500,14473,-0.991305,2.12862,-0.421537,0.002
8579,11002,-1.01678,1.86403,-0.52968,0.002
17399,16408,-0.999838,1.65971,-0.350691,0.002
15060,14050,-1.22955,1.88643,-0.526733,0.002
16401,15508,-1.04621,1.90448,-0.526449,0.002
19720,18760,-0.971489,1.98076,-0.473744,0.002
17398,16407,-1.28159,2.09472,-0.384765,0.002
17069,16116,-0.879271,2.46468,-0.128449,0.002
13790,12796,-0.606577,2.43161,0.476536,0.002
11404,10581,-0.395579,2.1792,0.85815,0.002
18912,18102,-0.368925,2.08932,0.812514,0.002
14916,13794,-0.348852,2.09298,0.82048,0.002
12782,11889,-1.23073,2.10037,0.731153,0.002
18591,17724,-1.5418,1.93974,0.395699,0.002
9208,8289,-0.55776,2.57116,0.18175,0.002
9581,8704,-0.728839,2.49992,0.215198,0.00282843
11306,10470,-0.535013,2.27,0.488292,0.002
11996,11205,-0.739064,2.43299,0.332827,0.002
16095,15061,-0.823855,2.37722,0.324023,0.002
13503,12542,-0.584211,2.5736,0.13322,0.002
16730,15815,-0.47595,2.51365,0.0674306,0.002
20847,19905,-0.879314,2.50946,0.164757,0.002
18911,18101,-0.66238,2.45398,-0.208864,0.002
11995,11204,0.0272035,2.1665,0.0329074,0.002
14171,13175,0.042844,1.85452,0.0177646,0.002
15059,14049,-0.325138,2.21864,-0.331112,0.00282843
16602,15669,-0.442776,2.26828,-0.160727,0.002
14334,13301,-0.0123224,1.96757,-0.211835,0.002
18590,17723,-1.05173,2.31307,-0.436295,0.002
10362,9509,-1.03349,2.48415,0.252013,0.002
20846,19904,-1.20122,2.37642,0.140354,0.002
18589,17722,-0.859428,2.21308,0.676822,0.002
13173,12229,-1.32676,2.25831,-0.0710451,0.002
18087,17084,-1.13324,2.20519,-0.151593,0.002
16888,15946,-1.30639,2.28215,0.29946,0.002
18086,17083,-1.41673,2.12387,0.33616,0.002
18588,17721,-1.03842,2.4734,0.190481,0.002
17068,16115,-1.53434,2.05065,0.0709788,0.002
17067,16114,-1.22052,2.28154,0.168859,0.002
17694,16737,-1.24791,2.21286,0.0843466,0.002
19899,18921,-1.29235,2.19203,0.129281,0.002
18085,17082,-1.04246,2.19958,0.123219,0.002
20655,19594,-1.00695,2.05054,0.135312,0.002
10998,10180,-1.34875,2.05783,-0.378702,0.002
16887,15945,-1.44641,1.82655,-0.319168,0.00282843
